level,n,y,p,gap,se,z,contrib,var
24310,1274,0.5416012558869702,0.551417164126006,-0.009815908239035886,0.01393403035413376,-0.7044557812466538,0.19383668566653783,투수
24314,376,0.4095744680851064,0.42910494167363716,-0.019530473588530772,0.025525013321568073,-0.7651503778855211,0.22647431853808483,투수
24317,291,0.44329896907216493,0.4545863523195202,-0.011287383247355287,0.02918936871641916,-0.3866950106737348,0.05854436488325287,투수
24319,1019,0.4730127576054956,0.45417479314869885,0.018837964456796752,0.015597364288079866,1.2077658833161629,0.5710152380282643,투수
24328,1282,0.49297971918876754,0.47885131201003855,0.014128407178728986,0.013952022007359373,1.0126422658505394,0.404091763345981,투수
24329,845,0.4591715976331361,0.43625854857131646,0.022913049061819624,0.0170601798505252,1.3430719524984516,0.7005321099622824,투수
24343,261,0.39080459770114945,0.41443613723432576,-0.023631539533176316,0.030492686478761077,-0.7749904079339246,0.23016013646519412,투수
24344,497,0.482897384305835,0.5085811931555708,-0.025683808849735812,0.02242476189223857,-1.145332511139181,0.5177031583066025,투수
24349,271,0.3800738007380074,0.4115935102897771,-0.03151970955176969,0.029894296718593696,-1.054372004415311,0.42514715018421595,투수
24355,798,0.43734335839599,0.4479091052740151,-0.01056574687802514,0.01760349057885132,-0.6002074890032739,0.14067238908275156,투수
24389,1444,0.4889196675900277,0.4733281067855148,0.015591560804512905,0.013139160613564885,1.1866481629287764,0.5543090207784356,투수
24392,1068,0.4101123595505618,0.431161255256134,-0.021048895705572224,0.015154053709846326,-1.3889943977099495,0.7471975734215988,투수
24401,360,0.4666666666666667,0.47054908577262516,-0.00388241910595849,0.02630656042232156,-0.14758368420769263,0.008568659780686059,투수
24410,2894,0.5338631651693159,0.534650980754445,-0.0007878155851290813,0.009272040543703187,-0.08496679683568698,0.0028363069593162894,투수
24411,952,0.5168067226890757,0.49258419691760036,0.024222525771475323,0.016203310620607828,1.49491214102064,0.8820259634998364,투수
24434,208,0.4519230769230769,0.448682036269191,0.0032410406538859182,0.03448567613730007,0.09398222731612256,0.0034501490690132335,투수
24444,1138,0.4789103690685413,0.4988489152939357,-0.019938546225394427,0.014821689890703026,-1.345227593643082,0.7143890821787422,투수
24447,1879,0.5029270888770623,0.4799970403921791,0.02293004848488317,0.011525474055860288,1.9895102252409365,1.5600635639019012,투수
24459,960,0.5114583333333333,0.5212661091031275,-0.009807775769794191,0.016122827780162028,-0.6083161033241296,0.14582025626664427,투수
24460,2039,0.5321235899950957,0.5268021865349145,0.005321403460181173,0.011056980308137936,0.4812709539027234,0.09117487336002013,투수
24465,3124,0.6037131882202305,0.5954319451655877,0.008281243054642728,0.00878125010135126,0.9430596964056871,0.3383044072604483,투수
24469,619,0.4781906300484653,0.48801581763469504,-0.009825187586229744,0.02009092334676889,-0.48903613918819083,0.09435782429028501,투수
24482,425,0.4211764705882353,0.4350031131459471,-0.013826642557711766,0.024047766421866755,-0.574965770839288,0.1283003878235002,투수
24483,2906,0.5712319339298004,0.5494199454654777,0.02181198846432275,0.00922975955568043,2.3632239098686623,2.1831908186481064,투수
24484,857,0.4632438739789965,0.47428857098868143,-0.011044697009684912,0.017057077713896897,-0.647514022914164,0.16507982590864517,투수
24485,837,0.5328554360812425,0.4951375634788591,0.03771787260238341,0.017281710994566907,2.1825311518194757,1.8802924585762903,투수
24487,363,0.4986225895316804,0.47876623310629624,0.019856356425384192,0.02621951868694278,0.7573120110428488,0.2260014952274942,투수
24488,856,0.4497663551401869,0.446875463515434,0.0028908916247529226,0.0169929130233128,0.17012336971223652,0.011296475224062496,투수
24494,457,0.612691466083151,0.5774675047409398,0.035223961342211174,0.023106583302684076,1.5244123668478298,0.8953609707520382,투수
24499,246,0.556910569105691,0.5053215046034004,0.051589064502290616,0.03187703008607866,1.618377382177162,1.0338463050769913,투수
24508,1783,0.5193494111048794,0.5299444830264907,-0.010595071921611243,0.011819907917727348,-0.8963751659791603,0.31605650193184665,투수
24509,2465,0.5334685598377282,0.5253412796193389,0.008127280218389377,0.010057800894962058,0.8080573778767407,0.25710644244781583,투수
24512,750,0.408,0.4283434391340773,-0.020343439134077324,0.01806895449050178,-1.1258780437335851,0.4901348450391801,투수
24527,1238,0.462843295638126,0.47184790390710396,-0.009004608268977976,0.014187967879187396,-0.6346651152338039,0.15850970615494722,투수
24537,355,0.49859154929577465,0.48946200008685287,0.009129549208921783,0.026531350074630977,0.3441042081628319,0.046723200977435986,투수
24540,2429,0.5603128859613009,0.5470422977767603,0.013270588184540633,0.010100096445941745,1.3139070755975606,0.6754814500091557,투수
24541,2604,0.4535330261136713,0.49225508327637757,-0.03872205716270627,0.009797096976386683,-3.9524011302568067,6.165430279838666,투수
24544,1412,0.4185552407932011,0.45423817498357644,-0.035682934190375326,0.013250310151139576,-2.6929886005201515,2.838973785375286,투수
24546,882,0.4387755102040816,0.4859179063993999,-0.04714239619531829,0.01682919712906325,-2.801226691551764,3.0952623113163487,투수
24559,710,0.547887323943662,0.534038933509652,0.013848390434009983,0.018721131805105172,0.7397197230475984,0.21501190891624467,투수
24560,2398,0.5004170141784821,0.5136468528909031,-0.013229838712421005,0.010206658675606797,-1.2961968390340513,0.6627715316615006,투수
24568,1311,0.5102974828375286,0.5066005065664568,0.0036969762710717946,0.013808001121655575,0.26774159695523897,0.028294471442718457,투수
24570,2832,0.5028248587570622,0.5115895972809462,-0.008764738523884041,0.009393051006765645,-0.9331087968723857,0.34353955242976136,투수
24571,675,0.4696296296296296,0.4580347158723751,0.011594913757254521,0.019177104980914583,0.6046227399179386,0.14329940458336127,투수
24572,348,0.3850574712643678,0.43076234050555817,-0.04570486924119038,0.02654459198269894,-1.7218147210919499,1.1479150587727478,투수
24573,597,0.4321608040201005,0.4213701805733793,0.01079062344672116,0.02020901466831612,0.53395099285265,0.1097672979788415,투수
24579,220,0.40454545454545454,0.4274561160905241,-0.022910661545069544,0.03335330056635587,-0.6869083765634871,0.18234905109791102,투수
24604,2599,0.6021546748749519,0.5855244054135802,0.016630269461371694,0.009663152706562178,1.720998308355222,1.1350380469053591,투수
24607,1248,0.48878205128205127,0.4874829521590676,0.001299099122983649,0.014149027202034087,0.09181543751621939,0.0033258658831341707,투수
24608,766,0.4412532637075718,0.4839589647149321,-0.04270570100736032,0.01805643478261212,-2.3651236537837916,2.2060027400441675,투수
24619,2029,0.4297683587974372,0.463116750109593,-0.033348391312155834,0.0110699114858407,-3.012525561275814,3.563176967882175,투수
24622,1053,0.4691358024691358,0.4751469265311246,-0.006011124061988837,0.01538929231286908,-0.3906043201845038,0.060082130119719315,투수
24623,1602,0.49250936329588013,0.5043207649206666,-0.011811401624786444,0.012491728374082104,-0.9455378207945022,0.35291567936301893,투수
24624,748,0.47192513368983957,0.46250919691267794,0.009415936777161626,0.0182303457893358,0.5164979801244178,0.10472110907882932,투수
24626,1463,0.4183185235816815,0.46212458276821006,-0.04380605918652858,0.013034615378494641,-3.3607481244749784,4.433209599396451,투수
24627,1067,0.4948453608247423,0.5079102261032881,-0.013064865278545779,0.01530500369396101,-0.8536335919801746,0.28759402472362827,투수
24629,792,0.5,0.5173110298805282,-0.01731102988052824,0.01775607479787898,-0.9749356249950073,0.3747801332203405,투수
24631,608,0.43256578947368424,0.4946778658727351,-0.062112076399050864,0.020276528873838285,-3.0632499667727022,3.703916970665267,투수
24633,327,0.41896024464831805,0.4800317776436746,-0.06107153299535656,0.02762800456744905,-2.21049380697259,1.9258877180865683,투수
21170,355,0.476056338028169,0.5007838495748324,-0.02472751154666336,0.026537212011657766,-0.9318051774165498,0.34276364090484324,타자
21286,1982,0.4692230070635722,0.5017856660634029,-0.03256265899983074,0.011230921964464988,-2.8993754121754276,3.318554392453204,타자
21520,901,0.4594894561598224,0.4861905831801705,-0.026701127020348103,0.01665106076642463,-1.603569129612963,1.0143539953295537,타자
21616,632,0.5031645569620253,0.49621440313246445,0.006950153829560879,0.019888362049849166,0.3494583320708197,0.04820715257493794,타자
21627,1566,0.46934865900383144,0.48579534358265797,-0.01644668457882653,0.012629867591824344,-1.3022056216545703,0.6688889972950585,타자
21660,1318,0.5060698027314112,0.5049052803329762,0.0011645223984350084,0.013771821922971507,0.08455833984409687,0.00282238769637839,타자
21696,2124,0.5009416195856874,0.49994011260549287,0.001001506980194522,0.010849075837248234,0.09231265365074126,0.0033640933702533413,타자
21737,421,0.5225653206650831,0.5091882707979801,0.013377049867102975,0.024364394004392758,0.5490409432999307,0.11896202700050115,타자
21818,1798,0.4961067853170189,0.5018425530134268,-0.005735767696407934,0.011791585700194175,-0.4864288690462964,0.09340677171711725,타자
21821,2223,0.47638326585695007,0.5009267700720308,-0.024543504215080725,0.010604727832689212,-2.3143926560213126,2.114551025060816,타자
21831,494,0.5303643724696356,0.5002624164298078,0.030101956039827793,0.022496060435027092,1.3380990030129043,0.706841355272982,타자
21834,685,0.48613138686131385,0.49711553264415814,-0.01098414578284429,0.019103700098212453,-0.5749747811353092,0.13050547018461295,타자
21945,442,0.5497737556561086,0.505860238186761,0.043913517469347685,0.02378094115063452,1.8465845061046289,1.3459356232883153,타자
21968,399,0.506265664160401,0.4872668956430106,0.018998768517390352,0.02502319065006216,0.7592464439519089,0.22742037216971228,타자
21990,2021,0.4844136566056408,0.49496147533764645,-0.010547818732005665,0.0111215366105821,-0.948413794004819,0.3550562783173532,타자
21992,1856,0.4989224137931034,0.4948683487423484,0.004054065050755007,0.011605347360945081,0.3493273337425433,0.04816870443942337,타자
21996,567,0.4673721340388007,0.49942476910856687,-0.03205263506976619,0.02099801238218768,-1.5264604328434432,0.9198480763832698,타자
21999,908,0.4856828193832599,0.5007385633808351,-0.0150557439975752,0.016593064687736966,-0.9073516123095743,0.32500935310759693,타자
22013,2230,0.47623318385650226,0.49416686105796453,-0.017933677201462273,0.010587368192435248,-1.6938748965277335,1.1325284677184921,타자
22026,1774,0.4774520856820744,0.4996174578161047,-0.022165372134030303,0.011871157567664718,-1.8671618170080995,1.3762877274939584,타자
22066,1351,0.4774241302738712,0.4996293070474826,-0.02220517677361139,0.01360323530624208,-1.6323452674101844,1.051887723359984,타자
22102,1898,0.4910432033719705,0.5032733673195148,-0.012230163947544281,0.01147658277057131,-1.065662505297773,0.44829751703181336,타자
22103,1779,0.5340078695896571,0.5256007220322512,0.008407147557405903,0.011838917991922427,0.7101280339252298,0.19855409830449885,타자
22109,2087,0.48011499760421655,0.5025279917698496,-0.022412994165633082,0.01094468404715292,-2.047842959108852,1.6554946166509183,타자
22126,1781,0.5030881527231892,0.4968937662712288,0.00619438645196041,0.011847580375719617,0.5228397913767405,0.1079110901352019,타자
22127,1340,0.505223880597015,0.5051538529748995,7.002762211549829e-05,0.013658233474407578,0.005127136115128952,1.0376457820865847e-05,타자
22130,2499,0.46298519407763106,0.4858248696610482,-0.02283967558341715,0.009997980301840763,-2.284428944035033,2.058503858971385,타자
22133,1637,0.48747709224190594,0.4928956918186058,-0.0054185995766998785,0.012356680613173205,-0.43851579128161816,0.0758976561791845,타자
22146,2045,0.536919315403423,0.5233918667431737,0.013527448660249242,0.011044537987157502,1.2248089214758324,0.5909226934548918,타자
22182,1398,0.4978540772532189,0.4931209235937522,0.004733153659466693,0.013371351689333984,0.353977202113547,0.049455425953414005,타자
22245,1160,0.47844827586206895,0.4895293932751474,-0.011081117413078434,0.014677286181399518,-0.7549840805803393,0.22492134405051656,타자
22269,1302,0.4715821812596006,0.4893568792459037,-0.0177746979863031,0.01385371023356178,-1.283027989371569,0.64956260137563,타자
22283,597,0.509212730318258,0.4895219941592958,0.019690736158962163,0.020459143884788925,0.962441843600403,0.36551382216382844,타자
22315,1283,0.45908028059236167,0.4880444069388941,-0.02896412634653245,0.013955085055440016,-2.075524887986373,1.6996249217602397,타자
22379,517,0.5435203094777563,0.5162976449751859,0.02722266450257038,0.021978290095650176,1.2386161245527532,0.6050027830701397,타자
22396,1118,0.5035778175313059,0.49973920567464347,0.003838611856662455,0.014953713079749948,0.25669957930787335,0.02601331931744623,타자
22410,2160,0.4689814814814815,0.4910776567972899,-0.022096175315808375,0.010756574040501177,-2.0542019450255053,1.6653040292804502,타자
22420,563,0.477797513321492,0.48631025119102717,-0.008512737869535159,0.02106458776024266,-0.40412553838827625,0.06442471165338086,타자
22429,1357,0.4642593957258659,0.48696114343333824,-0.022701747707472353,0.013568516275283249,-1.6731193924885088,1.1043430467562643,타자
22430,678,0.5221238938053098,0.5002236817423275,0.021900212062982316,0.019202382394538288,1.1404945289086301,0.5134898954534279,타자
22436,592,0.4527027027027027,0.4883207656367837,-0.03561806293408104,0.02054426645720595,-1.7337227887047737,1.1859540655380099,타자
22442,585,0.4547008547008547,0.49066299656333673,-0.03596214186248203,0.020668851016359156,-1.7399197388388168,1.1946825864153219,타자
22443,2199,0.502955889040473,0.5045720067212182,-0.0016161176807452104,0.010662013610109732,-0.1515771541702785,0.009069362485010205,타자
22455,1455,0.488659793814433,0.4934224586945567,-0.004762664880123724,0.013106928362507908,-0.3633700244938567,0.05211570400161625,타자
22468,2143,0.48343443770415306,0.4886171748139812,-0.005182737109828139,0.010798075200724283,-0.4799686067643339,0.09089627774801838,타자
22500,1040,0.5048076923076923,0.50545631875317,-0.0006486264454776958,0.01550341862379639,-0.04183763989202427,0.0006909207089944269,타자
22523,1798,0.503337041156841,0.4978636063100183,0.005473434846822667,0.011791558126900257,0.46418249292568375,0.08505799880227605,타자
22605,643,0.5132192846034215,0.4904760245148966,0.022743260088524897,0.01971449774385125,1.1536312202332564,0.5251966852284443,타자
22606,2072,0.49903474903474904,0.5011042183628052,-0.0020694693280561283,0.010984342592617545,-0.18840174645016952,0.014012425183185562,타자
22610,1644,0.45924574209245744,0.49386547080148835,-0.034619728709030906,0.012330662420848678,-2.8076130484681734,3.111391789979821,타자
22612,1654,0.4848851269649335,0.49433400381911,-0.009448876854176502,0.012293466587171994,-0.768609634001546,0.2331854512411878,타자
22632,2318,0.4926660914581536,0.4981299934243223,-0.005463901966168694,0.010385089677418637,-0.526129492945007,0.10927600175405355,타자
22660,2273,0.5301363836339639,0.5199575487666387,0.010178834867325182,0.010479101534029754,0.97134614396764,0.3718785603045066,타자
22690,1013,0.49358341559723595,0.4983279478269396,-0.0047445322297036685,0.01570951774939603,-0.3020164148505499,0.03600823342680912,타자
22693,2405,0.48523908523908527,0.48898686092953975,-0.00374777569045448,0.01019311884738568,-0.3676770325714102,0.053341819819528104,타자
22697,707,0.4908062234794908,0.4816493560628931,0.009156867416597714,0.01879176645169249,0.4872808227016357,0.09360926461561603,타자
22719,369,0.47696476964769646,0.49322237779461975,-0.016257608146923286,0.026026568863793623,-0.6246542996891056,0.1540086936629494,타자
22725,867,0.47058823529411764,0.4882362577219423,-0.01764802242782465,0.016976189797238122,-1.0395749952498663,0.4263995710599265,타자
22727,1436,0.4860724233983287,0.49052724843390866,-0.004454825035579979,0.01319212717281974,-0.33768815121479656,0.04500091153420027,타자
22732,1643,0.49421789409616557,0.4919060636806504,0.0023118304155151925,0.012333726460244696,0.18743973469550473,0.013866123931863835,타자
22736,2335,0.49207708779443254,0.489307924944841,0.0027691628495915555,0.01034492250530141,0.2676832859958551,0.028274142710018886,타자
22739,784,0.5025510204081632,0.4920745167982363,0.010476503609926913,0.017854899384643363,0.5867579191702161,0.13587963270432543,타자
22749,304,0.4506578947368421,0.4855262602413151,-0.03486836550447303,0.02866494918940053,-1.2164112091768977,0.5836363473854242,타자
22779,1908,0.48218029350104824,0.4917677398544407,-0.009587446353392481,0.011445162067210073,-0.8376855038916512,0.2769426424625651,타자
22808,313,0.5111821086261981,0.5004876063024833,0.010694502323714716,0.02826165750822341,0.3784103009741341,0.05652896884966275,타자
22809,1060,0.4858490566037736,0.48389501488059206,0.001954041723181532,0.015349409350516404,0.1273040335663334,0.006391151289781707,타자
22816,2649,0.5081162702906757,0.5123748066221441,-0.004258536331468332,0.00971171596652051,-0.4384947362699766,0.07585919669087807,타자
22819,977,0.47389969293756395,0.45685262121598424,0.01704707172157971,0.015936744963280153,1.0696708619519142,0.4483319690446317,타자
22831,1769,0.5460712266817411,0.5264007730272712,0.019670453654469955,0.011871342504398313,1.6569696011366941,1.0808418512527729,타자
22839,1389,0.47300215982721383,0.4808211718337116,-0.00781901200649776,0.013405998156541537,-0.583247283432038,0.13409468776935096,타자
22853,306,0.47058823529411764,0.4769287692433447,-0.006340533949227067,0.028552652791110605,-0.22206461850021472,0.019425788615739105,타자
22882,358,0.4245810055865922,0.4714649935365472,-0.04688398794995502,0.02638275176170822,-1.777069669358834,1.2426181294980905,타자
22943,217,0.4608294930875576,0.48293165112148145,-0.022102158033923847,0.033922429230746856,-0.6515499784399501,0.16739198568146338,타자
22950,502,0.4402390438247012,0.4767948514150805,-0.0365558075903793,0.02229204568796874,-1.639858813411138,1.0593075077599112,타자
22956,2036,0.47053045186640474,0.49385153980715507,-0.02332108794075033,0.011080217341044463,-2.1047500444203378,1.748561671985502,타자
22963,658,0.49848024316109424,0.4934350883047196,0.005045154856374634,0.01949034917969801,0.25885400050348434,0.026447246516825663,타자
22969,287,0.4738675958188153,0.48674113397311064,-0.012873538154295316,0.029503687980165193,-0.4363365747004228,0.075107501195641,타자
22985,1411,0.4606661941885188,0.4933038622406067,-0.0326376680520879,0.013309677975421909,-2.452175635831137,2.373399373783586,타자
23022,1447,0.49274360746371804,0.49533985211511916,-0.002596244651401125,0.01314367690510637,-0.19752803345253214,0.015401581858093018,타자
23040,751,0.4806924101198402,0.4931184006883149,-0.01242599056847471,0.018243530987467775,-0.6811176288740721,0.18310809479988724,타자
23064,241,0.5062240663900415,0.4777792448211293,0.02844482156891215,0.032176009596032666,0.8840381988330654,0.30791371806453766,타자
23113,629,0.4864864864864865,0.4891483564702772,-0.002661869983790699,0.019931609692065973,-0.13355017607284822,0.007037686081707039,타자
23134,1848,0.4724025974025974,0.48573384312602436,-0.013331245723426977,0.011626317287187856,-1.1466438936874657,0.5186196902643855,타자
23143,349,0.4813753581661891,0.4857755375953655,-0.004400179429176421,0.026753553424338557,-0.16447084091541417,0.010670180529382216,타자
23195,733,0.5102319236016372,0.5048109173362125,0.005421006265424633,0.01846706648170777,0.2935499404193035,0.034014912703721374,타자
23197,946,0.5190274841437632,0.4894346438667442,0.029592840277019028,0.01625277251514154,1.8207872071949267,1.3081875276940453,타자
23234,304,0.4868421052631579,0.4688787042617526,0.01796340100140531,0.028621363533182585,0.6276221250108921,0.15490173457276518,타자
23243,1011,0.5153313550939663,0.4918689299100774,0.023462425183888913,0.015723057142748582,1.492230484878044,0.8788252467293647,타자
23274,943,0.4814422057264051,0.48890489431306294,-0.0074626885866578285,0.016278230999880402,-0.4584459199966297,0.0829292807400617,타자
23281,2169,0.47763946519133244,0.49695851608201624,-0.01931905089068381,0.010735745143142355,-1.799507219396335,1.278311490350998,타자
23298,475,0.5536842105263158,0.5017961418159149,0.05188806871040086,0.022941425361792337,2.261763072351099,2.0194550463892584,타자
23318,1818,0.4829482948294829,0.4904419591005074,-0.007493664271024492,0.011724482951065986,-0.6391466730175227,0.16120849020890876,타자
23319,2406,0.4742310889443059,0.4849326664246489,-0.010701577480343005,0.010188843985139008,-1.0503230293791765,0.43510772203101283,타자
23349,1128,0.4671985815602837,0.45433629898215894,0.012862282578124773,0.01482506821319964,0.867603601761017,0.2946800673615013,타자
23367,299,0.45819397993311034,0.4972729361384182,-0.03907895620530788,0.02891531650939419,-1.3514967471516925,0.7210454927809263,타자
23396,263,0.44106463878326996,0.48512806371226724,-0.044063424928997286,0.030817679577910206,-1.4298099510574926,0.8063392816289383,타자
23405,625,0.504,0.48956273938772094,0.014437260612279068,0.01999564206884736,0.7220203563641454,0.20570989252356006,타자
23413,2699,0.4809188588366062,0.49810552051928436,-0.017186661682678184,0.009624217842516545,-1.7857723052312173,1.2589007962250873,타자
23420,2187,0.5148605395518976,0.5215887001272382,-0.006728160575340647,0.010681700825362489,-0.6298772719195984,0.156331698491209,타자
23427,262,0.44656488549618323,0.4481635914603143,-0.0015987059641310863,0.030723650458856038,-0.05203502644557207,0.0010574115484992556,타자
23430,1367,0.45501097293343085,0.4567597734545965,-0.001748800521165661,0.013472730669612045,-0.12980297491659268,0.006601682448849598,타자
23433,1461,0.5297741273100616,0.5015565169105606,0.028217610399500992,0.013081055611733073,2.157135573538206,1.8369454061262034,타자
23436,206,0.49514563106796117,0.48058371890373563,0.014561912164225532,0.03481037452965856,0.4183210425334187,0.06897784184969469,타자
23443,1679,0.4651578320428827,0.4843500897536763,-0.019192257710793637,0.012196404441634437,-1.5735996459151274,0.9765812844383529,타자
23452,915,0.5081967213114754,0.5016486372580173,0.006548084053458081,0.01652940026797066,0.39614770937251914,0.061951974531529286,타자
23463,494,0.5161943319838057,0.4914961907494774,0.024698141234328286,0.022492809702575098,1.0980460672061219,0.4758401197152087,타자
23464,555,0.4648648648648649,0.48237207171174284,-0.017507206846877954,0.021210623555456512,-0.8253980276017939,0.26861624676736856,타자
23471,2063,0.5026660203587009,0.49571061969599745,0.006955400662703448,0.011007898306085258,0.631855461351641,0.15759741888281106,타자
23476,2471,0.46742209631728043,0.48946859512562374,-0.022046498808343307,0.010056278091901799,-2.1923119673964755,1.8965206310629743,타자
23505,1158,0.5,0.4995911316438145,0.0004088683561854767,0.014693172571990118,0.02782709821056008,0.00030568992646220263,타자
23526,803,0.5043586550435866,0.5013688114909568,0.0029898435526297673,0.017644550711398154,0.1694485510871278,0.011334909075444119,타자
23549,304,0.4342105263157895,0.47448080758847727,-0.04027028127268778,0.028639591823177855,-1.406105279758117,0.7784818242299542,타자
23552,1037,0.5014464802314368,0.4998497148431061,0.001596765388330701,0.01552675164975049,0.10283962958577755,0.004175096755602642,타자
23578,521,0.3915547024952015,0.46741794606618486,-0.07586324357098334,0.021858839125412404,-3.470598010064821,4.734848694985933,타자
23583,1349,0.4988880652335063,0.5000920216185314,-0.0012039563850250734,0.013613319022378667,-0.08843959236141555,0.003087727927658035,타자
23584,635,0.47244094488188976,0.482654800010418,-0.010213855128528238,0.01982995205450509,-0.5150721040804429,0.10460650210507075,타자
23602,1743,0.48709122203098104,0.4965527208688833,-0.00946149883790226,0.011975977970325482,-0.7900397663845332,0.24638986265840215,타자
23639,2441,0.5247849242113888,0.5109189142700749,0.013866009941313928,0.010117717156315846,1.3704682318242374,0.7410992291054694,타자
23641,1417,0.4481298517995766,0.45251570579706984,-0.00438585399749325,0.013222626664002465,-0.33169309766821015,0.04304113926314376,타자
23645,1486,0.531628532974428,0.513032931559401,0.01859560141502703,0.012966208870485642,1.4341587121394677,0.811418368107282,타자
23646,2179,0.4782010096374484,0.5020828607875331,-0.023881851150084676,0.010711187481350627,-2.2296175089517987,1.9624507760773384,타자
23667,264,0.4583333333333333,0.49191403526337535,-0.033580701930042034,0.030768848446944733,-1.0913863737197,0.4700986826976407,타자
23685,2055,0.45888077858880777,0.48145331965526766,-0.022572541066459895,0.011022119336618171,-2.047931108082672,1.6534013864480508,타자
23691,687,0.4672489082969432,0.4863641754912438,-0.019115267194300567,0.01906909463360837,-1.0024213294642117,0.39639032945699626,타자
23693,2403,0.48564294631710364,0.4941959742266815,-0.008553027909577848,0.010199147135054463,-0.8386022670641838,0.2775869958453058,타자
23698,309,0.43042071197411,0.4677918143872614,-0.03737110241315139,0.0283849310938459,-1.3165824602355216,0.6814529339607798,타자
23715,662,0.47129909365558914,0.490627514249962,-0.01932842059437284,0.019429637424290082,-0.9947905960514372,0.3905317000716153,타자
23720,443,0.5440180586907449,0.5073196710565682,0.036698387634176766,0.02375317122302603,1.5449889738765408,0.9421135741028989,타자
23735,428,0.4649532710280374,0.4863530710726558,-0.02139980004461839,0.024159408363104873,-0.8857750042132311,0.309505782570939,타자
23739,248,0.46774193548387094,0.47580232854837834,-0.008060393064507398,0.03171282893304808,-0.25416821317090466,0.02544308036951982,타자
23750,353,0.4475920679886686,0.484989087404487,-0.03739701941581841,0.026600319094501848,-1.4058861204995163,0.7795684468502287,타자
23759,1226,0.49184339314845027,0.4910781136104491,0.0007652795380011512,0.014277613408827062,0.05359996212868609,0.0011337994461360452,타자
23760,217,0.5207373271889401,0.4970808472151951,0.02365647997374498,0.03394163318625546,0.6969753000372588,0.19176332341411248,타자
23776,639,0.4757433489827856,0.4830727967182409,-0.007329447735455297,0.01976835609359775,-0.3707666788655754,0.0542061959216334,타자
23778,2144,0.5158582089552238,0.5010080918743682,0.014850117080855596,0.0107983333721042,1.3752230616641772,0.7466036419380051,타자
23854,2033,0.49040826364977863,0.49426510050065997,-0.00385683685088134,0.01108849860185548,-0.347823180519314,0.047753530182947715,타자
23855,1402,0.48002853067047074,0.49384563986123026,-0.013817109190759513,0.013352515667254664,-1.0347944563468445,0.42265689727825384,타자
23859,1251,0.4612310151878497,0.4701682700585335,-0.008937254870683808,0.014111298710958948,-0.6333403504344405,0.15778697992876478,타자
23864,610,0.48032786885245904,0.4615612216670773,0.018766647185381735,0.02018449576723421,0.929755560990823,0.3392413487795055,타자
23875,2024,0.4733201581027668,0.488139008513075,-0.014818850410308226,0.011110728108066412,-1.3337425113975843,0.7018512922786415,타자
23896,1556,0.4845758354755784,0.48486249925351804,-0.00028666377793962194,0.012669692803180366,-0.022625945426842802,0.00020191138162437193,타자
23901,2219,0.480396575033799,0.49250198153037117,-0.012105406496572158,0.010613106331855884,-1.1406091786941817,0.5134777445645123,타자
23911,422,0.471563981042654,0.49402564023444134,-0.02246165919178733,0.02433788160672214,-0.9229093786693171,0.33620307826400897,타자
23919,411,0.48418491484184917,0.4910900140542043,-0.006905099212355159,0.02465926495858953,-0.2800204800893676,0.030944768303590813,타자
23938,439,0.43507972665148065,0.4744397553073574,-0.03936002865587673,0.023832496042878765,-1.65152775374687,1.0739421794086847,타자
23939,1005,0.49154228855721394,0.4934429050372142,-0.0019006164800002834,0.015770651138080943,-0.12051604359004042,0.0057327184213473185,타자
23949,258,0.4728682170542636,0.4635957916759582,0.00927242537830536,0.031046023201890524,0.2986670891149989,0.03502772790700669,타자
23957,238,0.453781512605042,0.4698139818435134,-0.016032469238471403,0.03235106821634939,-0.4955777389251403,0.09660138549959318,타자
23965,627,0.5231259968102073,0.5096624583360114,0.013463538474195902,0.01996434768448879,0.6743790825009693,0.1794698665802788,타자
23970,223,0.4484304932735426,0.4964476457798543,-0.04801715250631167,0.03348163145294889,-1.4341341930661076,0.8119012965359718,타자
23975,389,0.4267352185089974,0.4657274691052057,-0.038992250596208256,0.025291381302538607,-1.541720878341051,0.9339245136648934,타자
23978,362,0.4198895027624309,0.4850324387827777,-0.06514293602034676,0.02626763927792871,-2.479969186842111,2.4257653888192348,타자
23989,212,0.3632075471698113,0.4493274797469576,-0.08611993257714629,0.03416333517444591,-2.5208291912191223,2.482840327812377,타자
23990,923,0.47562296858071507,0.4863416211952255,-0.010718652614510438,0.016451558909771263,-0.6515280815208452,0.16745096723876793,타자
24010,459,0.47058823529411764,0.4929145112930913,-0.022326275998973633,0.023335657953754085,-0.9567450827064394,0.3612857494499942,타자
24016,724,0.48066298342541436,0.4654947948666858,0.015168188558728535,0.01853805220576991,0.818219109017693,0.26303380745331584,타자
24019,370,0.4918918918918919,0.4459984126750683,0.04589347921682363,0.025841713009406082,1.7759457045327816,1.2305783154228747,타자
24040,1987,0.4957221942627076,0.48894609191278166,0.006776102349925928,0.011214112610845152,0.6042477532616151,0.14406661402012264,타자
24041,718,0.4832869080779944,0.4935532854853869,-0.010266377407392502,0.01865828319688356,-0.5502316209407341,0.11949905281147011,타자
24050,1397,0.4831782390837509,0.4951423884012927,-0.011964149317541806,0.013376771381961555,-0.8943973830393291,0.31576618700860043,타자
24072,807,0.46592317224287483,0.48547946303159484,-0.01955629078872001,0.01759340989912835,-1.1115690989322604,0.48736246130226124,타자
